2016-08-20 8:41:09, INFO, 211.95.59.196, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[17]------ =====签名报文开始====== 
2016-08-20 9:01:56, INFO, 211.95.59.196, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[17]------ =====签名报文开始====== 
2016-08-20 9:01:56, INFO, 211.95.59.196, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[23]------ 签名key=val&...串 >accessType=0&backUrl=http://beta.woniu.ccjjj.com/index.php/Api/Pay/unionnotify.html&bizType=000201&certId=70081860931&channelType=08&currencyCode=156&encoding=utf-8&frontUrl=http://beta.woniu.ccjjj.com/index.php/Api/Pay/unionnotify.html&merId=898320548160545&orderId=ac20160820084453157193850&reqReserved= 透传信息&signMethod=01&txnAmt=1&txnSubType=01&txnTime=20160820090156&txnType=01&version=5.0.0 
2016-08-20 9:01:56, INFO, 211.95.59.196, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[26]------ 摘要sha1x16 >e1dad32f103f00a0cf82f3318b716156af112113 
2016-08-20 9:01:56, INFO, 211.95.59.196, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[34]------ 签名串为 >Cfv2iRw0j/DKezR8BLeCPXQdYRZcxPO5JoB8VYpl4Pv4lat/tdMzk22kBV3skvvvExk2jOq37Gtaci2bb3uWGd5Pj4D/YBQr4tAnoi3iNtQ2IJF6EJxvhy6s3nME1gRy7VRs0fFGlXgC2+5rDeAuMUluRsC+7rUE/FPumVMAxt3JpnZYHHi+4L7JQ5GG8redzAhUZyb+NkWwAN4+oT6kADFbQqRMM30gmM6lCkaCmEk78Todejd/ZN0Ikm8u9NXHlVC9w2XSixvgmPKC5uMdPvEVztiyZ/sFZ/LG0RxewOm563RH4ulMWVDdL8JARFGKuVRHAWMvtTD3x8lsrn5D6Q== 
2016-08-20 9:01:56, INFO, 211.95.59.196, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[39]------ =====签名报文结束====== 
2016-08-20 9:01:57, INFO, 211.95.59.196, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[77]------ 报文返回的证书ID>69597475696 
2016-08-20 9:01:57, INFO, 211.95.59.196, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[80]------ 验证签名证书目录 :>D:/wwwroot/betawoniu/wwwroot/ThinkPHP/Library/Vendor/Union/ 
2016-08-20 9:01:57, INFO, 211.95.59.196, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[90]------ 加载验签证书成功 
2016-08-20 9:01:57, INFO, 211.95.59.196, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[58]------ 报文去[signature] key=val&串>accessType=0&bizType=000201&certId=69597475696&encoding=utf-8&merId=898320548160545&orderId=ac20160820084453157193850&reqReserved= 透传信息&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201608200901563407588&txnSubType=01&txnTime=20160820090156&txnType=01&version=5.0.0 
2016-08-20 9:01:57, INFO, 211.95.59.196, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[62]------ 摘要shax16>c2c31c35ebe64071959eafc653ac7971fd60c3f8 
2016-08-20 9:01:57, INFO, 211.95.59.196, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[64]------ 验签成功 
2016-08-20 9:02:45, INFO, 101.230.11.189, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[77]------ 报文返回的证书ID>69597475696 
2016-08-20 9:02:45, INFO, 101.230.11.189, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[80]------ 验证签名证书目录 :>D:/wwwroot/betawoniu/wwwroot/ThinkPHP/Library/Vendor/Union/ 
2016-08-20 9:02:45, INFO, 101.230.11.189, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[90]------ 加载验签证书成功 
2016-08-20 9:02:45, INFO, 101.230.11.189, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[58]------ 报文去[signature] key=val&串>accessType=0&bizType=000201&certId=69597475696&currencyCode=156&encoding=utf-8&merId=898320548160545&orderId=ac20160820084453157193850&queryId=201608200901564913838&reqReserved=透传信息&respCode=00&respMsg=Success!&settleAmt=1&settleCurrencyCode=156&settleDate=0820&signMethod=01&traceNo=491383&traceTime=0820090156&txnAmt=1&txnSubType=01&txnTime=20160820090156&txnType=01&version=5.0.0 
2016-08-20 9:02:45, INFO, 101.230.11.189, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[62]------ 摘要shax16>c979f119c052778270c8a53c8b138bd51031bcf1 
2016-08-20 9:02:45, INFO, 101.230.11.189, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[64]------ 验签成功 
2016-08-20 19:54:21, INFO, 114.83.7.21, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[17]------ =====签名报文开始====== 
2016-08-20 19:54:21, INFO, 114.83.7.21, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[23]------ 签名key=val&...串 >accessType=0&backUrl=http://beta.woniu.ccjjj.com/index.php/Api/Pay/unionnotify.html&bizType=000201&certId=70081860931&channelType=07&currencyCode=156&encoding=utf-8&frontUrl=http://beta.woniu.ccjjj.com/index.php/Home/Order/unionreturn.html&merId=898320548160545&orderId=hc20160818145001319862368&reqReserved= 透传信息&signMethod=01&txnAmt=1&txnSubType=01&txnTime=20160820195421&txnType=01&version=5.0.0 
2016-08-20 19:54:21, INFO, 114.83.7.21, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[26]------ 摘要sha1x16 >140372679f3b9c35f2e74f9c496eca3a681b9b35 
2016-08-20 19:54:21, INFO, 114.83.7.21, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[34]------ 签名串为 >eQHHy9iNoOYusOjfD9S7Ck7gBOeHjyosge2SPf2AFB8fV9KKkxqD70Sv7Fv9DBRMQ6GtnTrkCQVGyWlAlPK0XJJTYKv7YsdHgltSzYaC+0ZGQTIFhFH+cy35dPCMYQPYcQk3rYyo5IktZMBdHK1pBLJtaxmqq4YMmpYTQ3nIPt9jDrOPEcW0aDfAYA1Uf/I3g8PmQYZQDDRtbzakb0XUFAvyQKC4L6Q+2wxM7/xIyHlnvJPE3pddOpaCqh4aEydHubsICnHdtc+PkAJcW4o0SDA8+Hn/f/an0nvbeK7kB1IQMmFx9NjMatt5ER5T0zLFSDihkSfhbI9o1yv6W19ifg== 
2016-08-20 19:54:21, INFO, 114.83.7.21, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[39]------ =====签名报文结束====== 
